19147494:['land pride implements', 'vicon', 'massey ferguson ag equipment kubota ag and lawn equipment']
14358578:['problem solving skills', 'sales', 'cash handling']
37735467:['cash handling accuracy', 'dispute mediation', 'excellent communication skills']
65456466:['retail', 'detail oriented', 'listening']
32140087:['vendor relations        project management ooh            color correction specialization          team building   training   innovation print production  schedules      creative team collaboration     process optimization      consulting   negotiation   maximization strategic analysis   planning     graphic design   ad traffic  soft proofing   digital files     proofreading   editing   quality control building templates         strategic planning   implementation       cost reduction   avoidance   turnaround   crisis management digital photo retouching          microsoft office suite   adobe creative suite   quarkxpress          adtransit    adsend    pre press']
17704246:['quick learner', 'reports generation and analysis', 'change management']
58428843:['quick learner', 'brochures', 'purchasing']
70528646:['first aid', 'communicator', 'cpr']
23032182:['marketing', 'quick learner', 'client assessment and analysis']
36970996:['retail', 'inventory control', 'results driven customer services representative with proved ability to establish rapport with clients  highly enthusiastic customer service representative with    year s client interface experience']
13637605:['detail oriented', 'team leadership', 'phone']
55097118:['access', 'excel', 'microsoft office proficiency']
24610685:['strong interpersonal skills', 'data quality', 'excellent communication skills']
38087844:['sales management', 'consultation', 'project management']
28139742:['retail', 'logistics', 'management information systems']
17410700:['compelling leadership skills', 'cash handling accuracy', 'loss prevention comprehension']
20141807:['notes', 'phone', 'book']
16280971:['people skills', 'sales', 'presentations']
34131484:['managing new construction properties', 'media production', 'great selling skills']
18885231:['event production', 'marketing', 'brochures']
15620421:['excel', 'power point', 'outlook']
31199035:['volunteer work', 'self starter and driven', 'caregiver']
85918100:['government', 'prime', 'purchasing']
14381464:['works', 'fast learner', 'excellent customer service']
23782450:['scanners', 'real estate', 'features']
37792474:['project management', 'resolving complex technical issues and coming up with fast efficient solutions', 'platinum']
29928796:['attentive to small details', 'positive influence', 'very calm under pressure but not to leisured to resolve the problem']
55104715:['sql', 'office suite', 'google products']
27233183:['careful and active listener', 'great telephone and computer communication skills', 'multi tasking']
29815762:['quick learner', 'inventory control', 'listening']
19156751:['marketing', 'identified and tested markets', 'and market trends research']
27096471:['project management', 'access', 'business process improvement']
43311839:['access', 'developer', 'excel']
15119529:['editorial', 'ccontent creation', 'strategic']
88907739:['hub', 'government', 'excel']
31395742:['access', 'isp', 'networking']
93349646:['win runner', 'people skills', 'primavera']
25694422:['access', 'quality management care team member', 'network']
26291616:['access', 'networking', 'tcp ip']
11020140:['some html', 'databases', 'ibm']
93459677:['utilities', 'retail', 'sd']
18079050:['accruals', 'taxes', 'tax']
25213006:['cash handling accuracy', 'employee scheduling', 'adobe proficient']
14517953:['tax', 'exchange', 'windows nt']
39308779:['developer', 'navision', 'financial']
51724595:['requirement', 'access', 'approach']
22259768:['design', 'requirement', 'developer']
10332998:['team player', 'professional and personable', 'strong negotiator']
24643412:['access', 'web based', 'tcp ip']
69181350:['retail', 'market analysis', 'excel']
18856440:['cash handling', 'scheduling', 'customer needs']
15433732:['javascript', 'ms office', 'content collateral web design with adobe creative suite']
15281412:['blaze advisor  net', 'real time processing', 'sdlc']
15699744:['keynote  quicktime  quickbooks  tweet adder  adobe readers  gotomeeting  join me  preview  skype', 'pages', 'word']
28951817:['functional in spanish', 'sql database', 'skilled in microsoft office suite']
38165833:['excel and microsoft office           read schematics and blue prints', 'automotive', 'read']
13586069:['project management', 'access', 'databases    year']
30083884:['retail', 'project management', 'developer']
51432451:['access', 'ssh', 'linux']
31169070:['marketing collateral', 'hardware installation', 'approach']
29723311:['preventive and reparative maintenance', 'operation system software', 'technical support']
22485475:['department of health', 'spanish', 'approach']
22556198:['administrative functions', 'excel', 'financial']
30863060:['novell netware', 'server environments   sql', 'firefox']
78016758:['hub', 'strategy', 'delivery']
12897903:['week virtual training sessions for a', 'rovided assistance in resume building', 'and career path development']
34875813:['spanish', 'taxes', 'tax']
11333660:['editorial', 'project management', 'public relations']
21366189:['win runner', 'people skills', 'primavera']
32637306:['speakers  bureau', 'social strategy', 'executive positioning   communications']
71888547:['handling money', 'public relations', 'leadership skills']
29770086:['promotions', 'project management', 'salesforce com']
99714410:['erp', 'logistics', 'approach']
39441617:['access', 'developer', 'tcp ip']
12374933:['wise', 'access', 'data center']
20176584:['project management', 'six sigma certified champion', 'infrastructure development']
32433431:['sales position', 'detail oriented', 'dynamics']
88691367:['tax', 'real estate', 'platinum']
17025292:['microsoft outlook', 'access', 'tivoli']
23302948:['project management', 'volumetrics and material balance', 'eclipse']
24828381:['documentation', 'human resource', 'conflict resolution']
38896303:['ipad', 'apple support  apple workstations', 'afp']
31217840:['waterfall', 'sdlc', 'demonstrated']
38399177:['consultation', 'contracts', 'policies']
19161572:['database', 'a', 'desktops']
29647215:['millennium', 'qa', 'design documentation']
73075521:['performance reviews', 'taxes', 'access']
17983957:['project management', 'professional training and development   extensive knowledge of electronic health care software and', 'project plans and tasks']
20314980:['iis', 'project management', 'spanish']
21512769:['internal medicine', 'anatomy', 'pediatrics']
21568833:['retail', 'accruals', 'monthly variance analysis']
27726066:['quick learner', 'erp', 'requirement']
91189201:['web based', 'it infrastructure', 'excel']
95429627:['credit card', 'access', 'excel']
12526702:['ms power point', 'microsoft windows  ms word', 'project management']
92246939:['publication', 'instructing', 'developer']
48533663:['qapi program support', 'budget creation and analysis', 'diverse market and industry knowledge']
38457612:['cisco certified', 'networking', 'facilities management']
27788376:['extensive experience with microsoft office  word', 'cultural awareness and sensitivity', 'access']
31016926:['approach', 'change           management', 'features']
43378989:['access', 'tcp ip', 'eclipse']
13454871:['iprocurement', 'toad', 'visio']
19936735:['syndicated development and management', 'digital content delivery and music scheduling', 'email marketer']
33919379:['bestrx', 'inventory control', 'patient counseling']
95350373:['proposal', 'documentation', 'counseling']
15602094:['strategic', 'adobe', 'natural leader']
95792386:['system analyst', 'variance analysis', 'cisco']
28243590:['government', 'experience with several ifc portfolio databases', 'consulting']
14593060:['logistics', 'access', 'networking']
13313917:['erp', 'logistics', 'project management']
12251115:['operations management', 'excel', 'staff training']
20574232:['phone system', 'access', 'communicator']
12955994:['public relations', 'strategic', 'book']
16964217:['medical terminology knowledge', 'effectively interacts with patients and families', 'patient focused care']
13215696:['dependable and reliable', 'system checks and troubleshooting', 'cheerful and energetic']
29196643:['mysql', 'databases', 'html']
22351830:['qa', 'utilities', 'gateway']
11415967:['project management', 'bsc', 'eia']
29297393:['maintains confidentiality', 'employee relations', 'hrms']
18227306:['logistics', 'russian', 'tax']
31201660:['financial analysis', 'writing manuals', 'public relations']
25258040:['project management', 'kronos', 'access']
56792999:['sdlc', 'project management', 'robotic process automation']
22571461:['project management', 'logistics', 'access']
80527194:['spanish', 'listening', 'access']
37818861:['logistics', 'inventory control', 'project management']
91116867:['social media knowledge', 'invoice rocessing', 'accurate and detailed']
14346702:['phone system', 'cpr', 'type    wpm']
15083600:['access', 'word', 'opics   proficient in excel']
63670997:['retail', 'approach', 'marketing materials']
17307206:['retail sales', 'quick learner', 'sales']
67406885:['explorer', 'clients', 'record keeping']
57364820:['tso', 'networking', 'tcp ip']
79570655:['detail oriented', 'quality control procedures', 'payroll']
13569152:['change management', 'cultural competency', 'project management']
65062795:['web technologies              html', 'strong understanding of supply chain principles with an expertise in warehouse management', 'inventory and outbound in a warehouse']
10984392:['advanced problem solving skills', 'project management', 'negotiations']
49777184:[]
11835339:['for the construction loan of the restaurant', 'accountant as well as the local', 'set up and maintained the food   beverage inventory and placed the orders with each purveyor on a daily and weekly basis']
21156767:['javascript', 'python', 'sql server mysql']
26234972:['arabic', 'communicator', 'public relations']
15535920:['operations management', 'access', 'strategic']
26919036:['results oriented customer service supervisor with a proven record of achieving business goals and objectives  adept at communicating with all levels of management', 'manage cross functional teams', 'sales']
57601040:['logistics', 'risk management', 'internal audit']
29076405:['microsoft word', 'yardi voyager', 'adobe photoshop']
26167298:['manufacturing', 'project management', 'business competitive analysis']
13837784:['excel', 'strategy', 'html']
16509761:['proficient in adobe photoshop and adobe premiere']
29915354:['remixing   sweetening', 'explaining complex topics in simple terms', 'available for international travel']
82929064:['google analytics measurement', 'mobile', 'creative   professional copy writing']
10515955:['contract negotiation', 'digital advertising', 'telephone skills']
14945250:['contract negotiation', 'vendor relations', 'team building']
28609364:['editorial', 'retail', 'project management']
19861776:['dvd', 'leadership development', 'process re engineering']
14036515:['incoming mail', 'incoming calls', 'clerk']
11005406:['iis', 'vnx', 'virtualization']
17132168:['marketing', 'database', 'clients']
15353911:['animation  toon boom harmony', 'paintool sai', 'adobe premiere']
18501746:['inventory', 'automate', 'clients']
26341987:['ms sql', 'share point internet', 'wifi network']
27419236:['access', 'excel', 'book']
13328680:['ads', 'spanish', 'comscore']
17584743:['logistics', 'branding', 'graphic']
14761906:['oil painting', 'flash', 'after effects']
31162167:['erp', 'logistics', 'spanish']
15226699:['access', 'excel', 'navision']
25525152:['photojournalism and videography', 'copy editing and proofreading', 'managing skills  advanced problem solving']
13343786:['detail oriented', 'clarify', 'recording']
15484097:['excellent communication skills', 'excellent problem solving abilities', 'excellent diagnostic skills']
25723793:['educational programs', 'marketing analysis', 'supply chain']
19444529:['ads', 'press releases', 'recording']
33893326:['brochures', 'public relations', 'government']
18442517:['project management', 'automotive', 'web based']
40883703:['paid social', 'analytics', 'email marketing']
27981289:['project management  including agile methodologies', 'usability tests', 'and other testing methods']
18900722:['word', 'excel', 'photoshop']
28109594:['indiegogo and kickstarted  marketing skills', 'vimeo', 'experienced with canon eos and other dslr camera operating systems']
31929166:['multicultural sensitivity awareness', 'analytical research skill', 'social media managing']
24574164:['digital video', 'online advertising']
23085604:['cable tv', 'press', 'developer']
27080812:['project management', 'full life cycle', 'team leadership']
14209965:['comscore', 'dart dfa and dfp', 'google drive and docs']
20330739:['sales management', 'business development and strategy', 'revenue and market expansion']
37739183:['corelpainter', 'project management', 'access']
14771530:['project management tools  workamajig', 'html', 'basecamp']
62700506:['strategic alliances', 'product development', 'validation']
34319869:['proficient in word', 'excel', 'outlook']
30999638:['team lead', 'microsoft outlook', 'phone system']
11677012:['effective problem solving skills', 'exceptional organizational skills', 'excellent customer service skills']
18525641:[]
91539554:['great organizational skills', 'observational data analysis', 'satellite and radar workstation']
13503650:['conflict resolution', 'meetings', 'outlook']
23864858:['access', 'underwriting', 'excel']
24658786:['digital strategy', 'digital video and multimedia', 'content curation']
39166680:['email marketing   marketing automation  responsys and sfmc', 'conversion rate optimization  a b testing  qubit and adobe target', 'salesforce marketing cloud  social studio']
25038571:['team lead', 'marketing analysis', 'supply chain']
33542483:['linkedin', 'skype for business', 'youtube and instagram']
58915642:['excel', 'financial', 'databases']
18927233:['budget planning', 'reports generation and analysis', 'approach']
16893572:['ads', 'gateway', 'project management']
18488289:['strong organization and time management skills  handles multiple projects and details simultaneously', 'possesses an unquenchable thirst for learning and an insatiable hunger for self improvement', 'independent self starter with analytical and statistical skills  passion for data driven decision making']
31909493:['ads', 'performance reviews', 'retail']
29002596:['product marketing', 'analytics', 'event  and workshop strategy']
73282756:['project management', 'apple osx', 'photoshop']
94492380:[]
18905648:['quantitative analysis', 'qualitative and quantitative analysis', 'microsoft word']
70196518:['public relations', 'visual merchandising', 'features']
56952849:['marketing collateral', 'networking', 'linux']
40311088:['marketing', 'administrative  management functions', 'media production']
19053815:['copywriter', 'retail', 'logistics']
10005171:['ads', 'press', 'publication']
26160200:['project management', 'copywriting', 'web based']
59011090:['sendible', 'facebook', 'basecamp and more']
34583750:['phone', 'strategy', 'sharepoint']
22380187:['recording', 'excel', 'photoshop']
24953921:['team player', 'public relations', 'quick books pro']
20490741:['computer proficient', 'medical terminology knowledge', 'creative problem solving']
21125113:['automotive', 'networking', 'recording']
11270462:['basis', 'public relations', 'liaison']
90685127:['looker', 'analytics software  google analytics', 'omniture']
20628003:['social media marketing', 'search engine marketing', 'search engine optimization']
30504149:[]
25706337:['project management', 'excel', 'bloomreach   merchandising analytics']
91318828:['ads', 'google docs', 'ad copy']
42156237:['visio', 'mysql', 'html']
80679862:['project plans', 'networking', 'strategic']
16276121:['scheduling', 'google analytics', 'e commerce']
27921561:['press', 'retail', 'project management']
50219114:['html', 'adobe fireworks', 'google analytics']
30864828:['retail', 'networking', 'financial management']
17562754:['editorial', 'mobile', 'spanish']
24679149:['erp', 'logistics', 'content management']
81508860:['logistics', 'project management', 'web site content']
28679359:['project management', 'project plans', 'dialog']
14556869:['certifications  hootsuite', 'web proficiency  wordpress', 'software proficiency  microsoft office']
23810469:['marketing collateral', 'budget planning', 'retail']
16536141:['final cut pro and apple imovie   content development and strategy   content management systems including blogger', 'sitecore and wordpress   copywriting and editing   email campaigns   google analytics   apple mac platforms and applications   microsoft office suite   seo   ppc campaigns   salesforce   radian   and other social media listening tools   social media platforms and engagement consoles   video content development including scriptwriting and storyboarding', 'photoshop   video editing software including avid']
12085736:['qa', 'e mail', 'features']
20210676:['excellent knowledge of use of microsoft office   excel', 'content management', 'marketing materials']
22706174:['editorial', 'e mail', 'marketing planning']
18354623:['webtrends', 'pdf', 'content development']
17432318:['e mail', 'underwriting', 'excel']
11797122:['clean d o t', 'strong work ethic', 'team player']
16332293:['vehicle repairs', 'inventory', 'database']
28790806:['hands on experience on ibm db   netezza  sql server oracle', 'proficiency in writing and debugging  complex sql', 'expertise in ibm datastage          and      versions  to perform etl   elt operations on data']
91515108:['proven effectiveness to   negotiate and resolve                complaints on an escalated   level', 'shifting priorities', 'proficient in microsoft suite']
32109048:['access', 'excel', 'faxing']
11152490:['ms office', 'final cut pro', 'photoshop']
99680385:['qa', 'logistics', 'arabic']
15790602:['retail', 'project management', 'america online']
17510973:['scanners', 'excel', 'scheduling']
23522150:['tandem', 'with strong interpersonal skills and excellent communication  multi tasking', 'sales']
11257723:['litigation resolution', 'coverage analysis', 'team player']
14455622:['operations management', 'lockheed martin', 'sales manager']
84295343:['clients', 'attorney', 'ms office']
78357954:['phone', 'customer satisfaction', 'strategy']
24703983:['year end', 'microsoft office outlook', 'accounting system']
47487091:['inventory control', 'access', 'tax']
23009962:['strategic thinking', 'book', 'delivery']
22732234:['strong leader with proven development abilities', 'sales', 'exceptional talent for accuracy analyzing']
18448085:['visio', 'layout', 'mysql']
11887930:['governance', 'audit', 'good written communication']
14508237:['tops', 'excel', 'perform personal care activities  hygiene']
15100547:['processes', 'file management', 'negotiation']
97449528:['case management', 'excellent customer service']
26341645:['kronos workforce central  wfc', 'project', 'windows nt']
82140102:['excellent customer service', 'benefits', 'police']
17571262:['real estate', 'purchasing', 'inventory management and control']
32069695:['retail', 'public relations', 'insurance sales']
22946204:['trading  system', 'cad', 'laser']
63989974:['lotus suites', 'phone system', 'access']
15484011:['retail', 'cash handling', 'cpr certified']
18932512:['call center and excel', 'dispatching', 'sales']
15210069:['sharp problem solver', 'camera', 'financial']
25047127:['excel', 'and tutoring', 'special events']
22452756:['consultation', 'clients', 'sales']
24592627:['law', 'attorney', 'credit']
51508889:['project management', 'sql navigator', 'data de duping  tibco patterns']
15180322:['medical terminology knowledge', 'quick problem solver', 'general housekeeping ability']
24221960:['interpersonal skills', 'adaptable', 'closing']
24673903:[]
19007667:['inventory', 'quality', 'logistics']
30311202:['kitchen equipment and tools', 'cleaning and sanitizing methods', 'portion and cost control']
11121498:['flexible temperament', 'cleanliness and diligence to prevent any possibility of cross contamination', 'proven ability to manage daily culinary operations for multiple households with changing needs and demands']
32518109:['team player', 'physically active', 'out going']
26718039:['inventory', 'quality', 'logistics']
23568731:['working well as a team member', 'exceptional knife skills', 'excellent communication skills']
14663897:[]
21904897:['meticulously attentive to quality and detail of all food preparations', 'able to calculate food cost', 'able to follow recipes']
23591247:['team player', 'delivery', 'shipping']
16594812:['clients', 'credit', 'sales reports']
19831366:['inventory', 'math', 'costing']
16804396:['microsoft office proficient', 'excellent customer service customer service specialist', 'cost control']
92122785:['publication', 'servers', 'sales']
27831220:['inventory', 'quality', 'recruitment']
13411858:['implementing team incentives', 'great organizational skills', 'enthusiastic people person']
25924968:['inventory control', 'and large event catering for      people while coordinating the activities of     kitchen employees      computer literate in word', 'excel']
34252537:['inventory control', 'restaurant operations', 'special events']
81373857:['marketing', 'math', 'works']
92985983:['marketing', 'retail sales', 'controlling budget']
34452806:['retail', 'consultation', 'inventory control']
21611637:['retail', 'consultation', 'inventory control']
13095891:['menu development', 'inventory control', 'purchasing']
12717345:['multi ethnic cuisines', 'quality', 'purchasing']
23841877:['microsoft word', 'android', 'excel']
23032276:['inventory control', 'communicator', 'excel']
32605413:['logistics', 'requirement', 'government']
65373280:['detail oriented', 'inventory control', 'flexible schedule']
27909372:['marketing', 'sales', 'public relations']
47603843:['inventory', 'retail', 'preparing quality entrees and beverages']
11444536:['creative problem solving', 'product management', 'strategic planning']
25953797:['inventory', 'arts']
23185829:['leadership skills', 'customer relations', 'communication skills']
21869994:['proven patience and self discipline', 'relationship and team building', 'spreadsheets and e mail  resourceful team player']
28424982:['inventory', 'adaptable', 'quality']
47317494:['spanish', 'clients', 'access']
29784524:['quick problem solver', 'thrives in fast paced environment', 'courteous']
10001727:['department of health', 'access', 'cpr']
74522938:['spanish', 'directing', 'purchasing']
91591026:['performance reviews', 'retail', 'consultation']
21511817:['logistics', 'government', 'leadership development']
35468363:[]
37231163:['excellent leadership qualities', 'dedicated', 'excellent customer service skills']
16924102:['serve safe management certified', 'process improvementanalysis and implementation', 'constantly working hard to achieve personal goals and objectives']
28092317:['food science', 'caterease', 'team building']
16855929:['assistant manager', 'safety', 'front office']
29211359:['inventory', 'food safety', 'purchasing receiving']
27820360:['leadership skills', 'purchasing', 'director']
48580330:['creating team engagement', 'understanding client needs', 'controlling the bottom line']
29072179:['financial', 'phone', 'delivery']
94047639:['leadership skills', 'cash deposits', 'scheduling']
21622444:[]
33964275:['pc', 'imac', 'instagram']
21101152:['employee handbooks', 'purchasing', 'scheduling']
25128608:['scheduling', 'accounting', 'website']
18825446:['operations management', 'cash handling', 'leadership skills']
61322296:['culinary attributes', 'strong desire to instill good practice and procedures in those working with you', 'frozen and dried foods in the  walk in  as well as store room']
20817322:['proficient in menulink and shiftnote', 'five years of experience with r s i', 'microsoft excel']
29449419:['adaptability', 'food spoilage prevention', 'written communication']
20321582:['food safety', 'retail', 'premier ordering']
19285236:['event floor planning', 'detail oriented', 'sales']
13264154:['retail', 'team player', 'written communication']
47729453:['purchasing', 'time management', 'training employees']
51554903:['development coaching', 'networking', 'excel']
14569498:['product development', 'employee relations', 'fluent in  spanishcommunicates effectively']
22561438:['high volume production capability', 'focus on portion and cost control', 'staff management']
12420359:['excel', 'interpersonal', 'customer services']
16248476:['customer service', 'bilingual', 'cost control']
10653119:['knowledge of p   l accountability', 'food safety', 'gluten free food preparation']
11209758:['ads', 'food safety', 'arabic']
86551046:['high profile events', 'high volume production capability', 'highly focused and driven']
23807940:['spanish', 'inventory control and record keeping', 'excel']
29775391:['requirement', 'inventory management systems', 'catering']
53265899:['expense control', 'risk management', 'team leadership']
38309905:['inventory', 'retail', 'administrative duties']
29772450:['marketing', 'content', 'retail']
21334981:['logistics', 'first aid', 'excel']
10276858:['maintain knowledge of all recipes so that the head chef s place can be filled in effectively in case of absenteeism', 'thorough understanding of sanitation needs of the kitchen', 'highly skilled in cooking and preparing a variety of cuisines']
10588874:['food safety', 'weekly payroll', 'safety']
35157762:['project management', 'sales', 'microsoft word']
91072502:['strong customer relationship builder', 'inventory', 'quality']
13212436:['retail', 'solomon', 'operations management']
15261348:['computer proficient', 'project management', 'account management']
27662298:['retail', 'spanish', 'inventory control']
16066857:['retail sales', 'team leadership and team building', 'acute care']
30337969:['project management', 'real estate', 'environmental science']
10333299:['telecommunications  equipment operations and maintenance', 'food safety', 'project management']
28396528:['detail oriented', 'feeding assistance specialist', 'patient focused care']
19268120:['event planner', 'fry cook specialist', 'profit  and lost specialist']
20691949:['interpersonal skills', 'inventory', 'cooking']
26189601:['maintain great quality of food', 'fast and capable of handling large projects', 'knowledge of the personal chef private catering business']
30826569:[]
91268638:['quality', 'hiring', 'safety']
18036030:['team lead', 'mental health assessments', 'conflict mediation']
36366044:['problem solving', 'team building', 'ability to analyze sales as well as guest satisfaction']
23398733:['communicates well', 'organized', 'computer systems']
29990140:['customer service', 'internet research', 'time management']
30128072:['documentation', 'law', 'inventory control']
28176889:['cash handling', 'data entry', 'careful and active listener']
10889157:['leadership skills', 'employee development', 'knife skills']
19951766:['access', 'word', 'excel']
57262959:['purchasing', 'strategic', 'director']
20033302:['food safety', 'arabic', 'access']
24709432:['warehousing', 'operations management', 'recording']
62555739:['quick learner', 'decision making strength', 'self motivated']
31547476:['access', 'recording', 'excel']
18480859:['excellent customer employee communications', 'leadership with great communication skills', 'expense control expert']
12254068:['address customer complaints', 'features', 'financial']
11432686:['excel', 'microsoft access  microsoft project    microsoft dynamics seminars classes     social media marketing    facebook for business    project management    profitability simulation    nielsen syndicated data analysis    power presentations    technical writing', 'sharepoint    bpc and sap    microsoft suite       word']
25452321:['hardworking', 'organized', 'dedicated']
28230807:['inventory control', 'instructing', 'purchasing']
15354126:['enforcing strict health and hygiene standards in the cooking   food preparation area  strong desire to instill good practice and procedures in those working with you  physically fit and able to lift heavy goods and stand for long periods of time']
12155206:['read and write in english', 'computer proficiency', 'computer skills  microsoft office suite word']
27298953:['project management', 'project plans', 'research gathering']
68338341:['excellent communication skills', 'and the ability to work well either alone or as part of a team', 'multi tasking abilities and great decision making skills']
22349169:['quality', 'hiring', 'counseling']
11877150:['superior time management', 'access', 'excel']
86549455:['customer satisfaction', 'project management', 'mentoring']
26530575:['accruals', 'government', 'excel']
23955183:['networking', 'leadership skills', 'recording']
24854026:['retail', 'access', 'risk management']
48285304:['erp', 'logistics', 'kronos']
14722634:['hub', 'accruals', 'taxes']
27789372:['adp payroll system      years experience', 'microsoft acess    basic skill level', 'quickbooks      years experience']
26767199:['mas   mas    sage software', 'fixed assets sage best software', 'adp']
15891494:['clerical', 'customer and personal service', 'quality control analysis']
78229715:['general ledger accounting', 'account reconciliations', 'budgets']
22720697:['office manager', 'accounts receivable', 'marketing']
70541112:['assurenet   blackline', 'oracle   i', 'balance sheet consolidations']
20705888:['microsoft outlook', 'first aid', 'excel']
28522529:['retail', 'erp', 'risk management']
19147603:['logistics', 'brochures', 'tax']
11490673:['fsa', 'inventory control', 'tax']
84356308:['strategic', 'strategic financial planning', 'management reporting']
91564103:['taxes', 'tax', 'tax return preparation']
22622351:['inventory', 'governmental accounting', 'human resource']
61634281:['quickbooks  workamajig  ms office suite  indesign  photoshop  concrete  cms   google analytics  googledocs  intervals  seo sem  social media  digital and film photography  proficient in both mac and pc environments']
24530382:['finance operations', 'compensation services', 'project management']
27018361:['quick learner', 'tax', 'balance sheet']
92524964:['computer training', 'tax', 'taxes']
19405513:['prepaid expenses', 'access', 'peachtree']
17775916:['press', 'wise', 'erp']
18975686:['sales', 'negotiations', 'credit']
28758002:['department of health', 'project management', 'financial']
59938965:['closing', 'project management', 'sales']
28396458:['marketing', 'invoicing', 'web marketing']
27914096:['microsoft outlook', 'microsoft word', 'excel']
57088974:['retail', 'financial', 'contracts']
26231609:['utilities', 'telecommunications', 'access']
20836112:['public speaking', 'event planning', 'creative writing']
28398216:['logistics', 'brochures', 'tax']
26961846:['financial accountant', 'tax', 'exchange']
37931076:['retail', 'tax', 'cash handling']
16426777:['spanish', 'access', 'tax']
26750846:['leave of absence', 'compensation', 'fund ez']
28623782:['sap', 'micro strategy  iwr', 'microsoft office suite']
81677620:['accruals', 'arabic', 'inventory control']
14413148:['government', 'prime', 'purchasing']
76454959:['access', 'public relations', 'excel']
11441764:['logistics', 'supply chain', 'great plains']
24411323:['patient care', 'features', 'financial']
33685988:['bonds', 'inventory', 'general ledger']
62850928:['analysis', 'budgeting', 'prophix software administrator']
34250007:['subject matter expert', 'team player', 'basis']
74849878:['database', 'sales', 'microsoft word']
25497147:['approach', 'quick books', 'balance sheet']
31948488:['budget planning', 'government', 'fixed assets']
18640927:['gmc', 'business management', 'phone skills']
77638654:['project management', 'real estate', 'financial']
38441665:['performance reviews', 'fixed assets', 'purchasing']
18072085:['retail', 'project management', 'team player']
14408510:['accruals', 'erp', 'access']
12858898:['adjustments', 'compensation', 'basis']
24670867:['great plains', 'quick books', 'government']
29648950:['networking', 'real estate', 'sales manager']
27330027:['tax', 'automotive', 'financial']
17880988:['operations management', 'recording', 'excel']
15011085:['risk management', 'six sigma', 'accounting']
20977412:['retail', 'access', 'government']
26013403:['database', 'documentation', 'hiring']
84373843:['fast learner', 'problem solver', 'team oriented']
21912637:['seminars and trainings', 'inventory control', 'access']
14181049:['operations management', 'networking', 'government']
29998869:['reporting', 'financial planning and analysis', 'budgeting']
18024825:[]
28973180:['arabic', 'instructing', 'dialog']
23573064:['consultation', 'arabic', 'project management']
10549585:['retail', 'customer satisfaction', 'staff development']
23354541:['database', 'clients', 'sales']
29494962:['team player', 'press releases', 'purchasing']
81217013:['technology', 'project management', 'risk management']
39675895:['access', 'underwriting', 'excel']
12071138:['project management', 'excel', 'financial']
25330083:['multi task', 'team player', 'flexible']
69487178:['retail', 'project management', 'approach']
86595128:['budget planning', 'project management', 'business operations organization']
74512244:['organizational and follow up skills', 'written   verbal', 'invoice processing  oracle ebs']
25678238:['project management', 'business operations organization', 'taxes']
38907798:['balance sheet', 'financial', 'office']
58165257:['publication', 'retail', 'real estate']
93653247:['performance reviews', 'project management', 'project plans']
29612672:['qa', 'detail oriented', 'financial']
66741193:['mfg pro', 'sap  oracle', 'expense control']
24553863:['product development', 'project management', 'business operations organization']
16449850:['balance sheet', 'financial', 'fiscal budgeting']
47410104:['sales', 'sox   tax footnotes', 'investments and return on investment  roi']
38225199:['access', 'government', 'excel']
14106638:['treasury management', 'multi disciplinary team lead', 'contract negotiations']
19243556:['kronos', 'fixed asset management', 'maintain update general ledger']
20880935:[]
95519832:['trade finance operations', 'customer service', 'branch banking']
39295103:['dictation', 'notes', 'financial']
25101183:['performance reviews', 'project management', 'project plans']
88038965:['financial', 'strategy', 'office']
17392859:['dtcc', 'great plains', 'access']
20969845:['russian', 'arabic', 'dari']
20275356:['budgeting and forecasting', 'balance sheet analysis', 'self motivated professional']
59818742:['erp', 'tax', 'balance sheet']
72136463:['logistics', 'brochures', 'taxes']
98513424:['sap r', 'sap bpc', 'hyperion planing']
15717923:['ms power point', 'wise', 'office           xp']
24833063:['adjustments', 'access', 'quick books']
15792052:['cash handling', 'switchboard', 'financial']
59450123:['retail', 'excel', 'fixed assets']
24611721:['e mail', 'spanish', 'excel']
15224503:['adjustments', 'audit', 'retail']
27409087:['accounts payables   receivables', 'microsoft proficiency  word', 'project reporting']
20918464:['erp', 'recording', 'excel']
19540089:['adaptability', 'inventory control', 'team player']
28724469:['taxes', 'clarify', 'tax']
18636651:['performance management project accounting', 'risk management', 'visio']
59777056:['work with outside vendors and peers to complete projects in alignment with company financial goals', 'verbal and written communication skills', 'ability to conduct monthly and quarterly meetings to discuss department goals and objectives']
22492537:['tax', 'excel', 'purchasing']
24967652:['government', 'financial', 'databases']
24533931:['adaptability', 'strong work ethic', 'sales']
21807211:['sales experience', 'logistics', 'sales']
71767359:['rms', 'retail', 'tops']
27694040:['inventory', 'facility maintenance', 'quality']
15535408:['inventory', 'merchandising', 'listening']
13386301:['established track record of customer focused sales growth', 'developing direct reports and others', 'ability to deliver results against goals build effective']
27091280:['retail', 'spanish', 'store manager']
14413257:['website design expert', 'tops', 'access']
11677077:['inventory', 'scanners', 'sales']
29521434:['adaptability', 'strong work ethic', 'problem solving']
50324968:['highly adaptable', 'effective communication skills', 'and excel']
13764840:['microsoft powerpoint', 'microsoft word', 'microsoft excel']
19070271:['aerial work platforms  skyjacks', 'proven track record of on the job skill advancement', 'specialized focus in working with crisplant s     series tilt tray sorters']
56151548:['budget and planning', 'spanish', 'fsa']
16391949:['strong public speaker', 'well organized', 'cash handling']
